99.8813	48
99.9822	83
100.083	104
100.184	69
100.285	47
100.386	31
100.488	28
100.589	24
100.69	26
100.791	43
100.893	50
100.994	172
101.096	187
101.197	104
101.299	52
101.4	39
101.502	29
101.604	28
101.706	34
101.807	52
101.909	113
102.011	477
102.113	653
102.215	315
102.317	72
102.419	47
102.522	25
102.624	25
102.726	26
102.828	39
102.931	28
103.033	35
103.136	27
103.238	29
